epoch time D_loss G_loss mmd2 that pdf real_pdf
43 2483.8270666599274 0.496114 4.10082 0.00669026 66.9026 NA NA
44 2545.909670114517 0.473135 3.05312 0.00434005 43.4005 NA NA
45 2600.421944618225 0.355217 4.03266 0.0163927 49.664 NA NA
46 2661.3015916347504 0.520176 2.79022 0.00506485 50.6485 NA NA
47 2716.159152984619 0.498565 2.72978 0.00154269 15.4269 NA NA
48 2778.573117494583 0.505122 4.43758 0.00419331 41.9331 NA NA
49 2840.056029319763 0.365656 3.60506 0.00309563 30.9563 NA NA
50 2901.675451040268 0.288097 4.36004 0.00522399 52.2399 NA NA
51 2964.3781566619873 0.266161 3.74526 0.00239253 23.9253 NA NA
52 3025.485232591629 0.316041 3.70272 0.00193202 19.3202 NA NA
53 3087.2412633895874 0.345903 4.24804 0.00251174 25.1174 NA NA
54 3148.7699613571167 0.333868 4.28947 0.00243461 24.3461 NA NA
55 3210.37700176239 0.541964 4.52559 0.00258183 25.8183 NA NA
56 3271.6359865665436 0.394223 3.8726 0.00194001 19.4001 NA NA
57 3332.5261237621307 0.30091 4.16368 0.0027144 27.144 NA NA
58 3394.5729637145996 0.364602 3.82228 0.00300407 30.0407 NA NA
59 3456.275131702423 0.403621 3.22246 0.00205219 20.5219 NA NA
60 3518.361421108246 0.320591 3.78562 0.00220859 22.0859 NA NA
61 3580.502286672592 0.439336 4.58986 0.00313056 31.3056 NA NA
62 3642.3309779167175 0.512338 2.84748 0.00213528 21.3528 NA NA
63 3696.5767891407013 0.361304 4.2448 0.00216448 21.6448 NA NA
64 3758.207871198654 0.331792 4.9953 0.0020256 20.256 NA NA
65 3812.730842590332 0.561509 2.50348 0.00212562 21.2562 NA NA
66 3874.118620634079 0.38569 3.23679 0.00287604 28.7604 NA NA
67 3935.4591252803802 0.747375 1.7077 0.00226831 22.6831 NA NA
68 3991.255550146103 0.329501 4.33112 0.00192118 19.2118 NA NA
69 4044.8106710910797 0.226252 5.10461 0.00619435 34.5562 NA NA
70 4107.163929224014 0.363054 4.39493 0.00295711 29.5711 NA NA
71 4170.014922857285 0.458036 3.67295 0.00267673 26.7673 NA NA
72 4223.622243881226 0.510356 3.30034 0.00147533 14.7533 NA NA
73 4277.42206287384 0.850846 3.36348 0.00181937 18.1937 NA NA
74 4336.1472001075745 0.585206 2.22283 0.00151515 15.1515 NA NA
75 4443.196389198303 0.338323 3.6282 0.00169683 16.9683 NA NA
76 4550.662907838821 0.384412 3.57974 0.00159669 15.9669 NA NA
77 4661.336922645569 0.478552 3.16436 0.00163221 16.3221 NA NA
78 4781.656951904297 0.470864 3.19992 0.00236738 23.6738 NA NA
79 4900.6075139045715 0.379269 3.4737 0.00194943 19.4943 NA NA
80 5015.869546890259 0.481286 3.6659 0.00224853 22.4853 NA NA
81 5129.2886164188385 0.396885 3.35865 0.00196886 19.6886 NA NA
82 5243.29102230072 0.714724 2.10351 0.0021503 21.503 NA NA
83 5363.456468343735 0.639559 2.72417 0.00198627 19.8627 NA NA
84 5486.329223394394 0.420586 2.92907 0.00192904 19.2904 NA NA
85 5607.4868903160095 0.396059 3.08104 0.00195193 19.5193 NA NA
86 5719.776647090912 0.442937 2.9186 0.0015974 15.974 NA NA
87 5830.814049959183 0.378496 3.42771 0.00160122 16.0122 NA NA
88 5943.599638462067 0.619364 2.13701 0.00155449 15.5449 NA NA
89 6058.671234369278 0.442658 2.91464 0.00226986 22.6986 NA NA
90 6178.986214399338 0.42675 3.67915 0.00192571 19.2571 NA NA
91 6300.344532012939 0.432485 3.88798 0.00203037 20.3037 NA NA
92 6418.181132316589 0.457616 3.69962 0.00193632 19.3632 NA NA
93 6540.706342220306 0.426059 3.2094 0.00239933 23.9933 NA NA
94 6661.239371061325 0.365695 4.01724 0.00188327 18.8327 NA NA
95 6781.388213396072 0.427151 3.59736 0.00191021 19.1021 NA NA
96 6893.548075914383 0.757629 2.88773 0.0021534 21.534 NA NA
97 7011.186473846436 0.311484 4.96993 0.00210297 21.0297 NA NA
98 7131.872895956039 0.243521 5.21824 0.00213361 21.3361 NA NA
99 7252.681924104691 0.361895 3.64555 0.00260532 26.0532 NA NA
100 7373.310124874115 0.372693 3.43105 0.00189364 18.9364 NA NA
101 7487.238847732544 0.223568 6.37323 0.00201023 20.1023 NA NA
102 7600.328332424164 0.479845 3.6305 0.00231624 23.1624 NA NA
103 7722.364701032639 0.330848 5.63208 0.00233042 23.3042 NA NA
104 7843.066405773163 0.375042 3.83472 0.002599 25.99 NA NA
105 7963.9799818992615 0.316954 4.36476 0.00293005 29.3005 NA NA
106 8082.294072628021 0.528203 3.25823 0.00218844 21.8844 NA NA
107 8202.06864643097 0.347359 4.21852 0.00205135 20.5135 NA NA
108 8329.350443840027 0.377873 3.06268 0.00245225 24.5225 NA NA
109 8451.347308397293 0.36884 5.22918 0.00241518 24.1518 NA NA
110 8565.648481845856 0.372476 3.53808 0.00229537 22.9537 NA NA
111 8679.704548835754 0.340465 3.76204 0.00235021 23.5021 NA NA
112 8801.177183151245 0.356069 3.77215 0.00231826 23.1826 NA NA
113 8904.536789178848 0.349134 4.42718 0.00279379 27.9379 NA NA
114 8966.75210428238 0.327855 5.47858 0.00294733 29.4733 NA NA
115 9021.251487016678 0.232051 6.6598 0.00258434 25.8434 NA NA
116 9076.206876039505 0.237288 6.52063 0.00252271 25.2271 NA NA
117 9137.340218544006 0.193549 6.38951 0.00233626 23.3626 NA NA
118 9199.659675359726 0.275489 5.11653 0.00187016 18.7016 NA NA
119 9256.417212486267 0.217097 6.30661 0.00236452 23.6452 NA NA
120 9310.865998268127 0.140129 6.53587 0.00493646 33.2426 NA NA
121 9372.737214803696 0.512281 3.59074 0.00276208 27.6208 NA NA
122 9433.271322250366 0.182059 6.03385 0.00193095 19.3095 NA NA
123 9493.827486515045 0.302387 4.33067 0.00224888 22.4888 NA NA
124 9554.162466049194 0.265235 7.54742 0.00530434 53.0434 NA NA
125 9607.941073179245 0.719063 7.60772 0.00167549 16.7549 NA NA
126 9662.512221813202 0.274176 5.67723 0.0014472 14.472 NA NA
127 9716.099930286407 0.318312 4.92343 0.00151372 15.1372 NA NA
128 9773.805542707443 0.232658 7.13512 0.00287783 28.7783 NA NA
129 9835.441152095795 0.2373 7.71575 0.00514352 51.4352 NA NA
130 9895.346135854721 0.285578 5.94811 0.00313532 31.3532 NA NA
131 9956.928390026093 0.230715 6.20364 0.0037967 37.967 NA NA
132 10011.714306354523 0.20161 5.81735 0.00336146 33.6146 NA NA
133 10071.939139604568 0.207843 6.04327 0.00295234 29.5234 NA NA
134 10133.402938604355 0.170876 6.421 0.00299048 29.9048 NA NA
135 10193.944322824478 0.275206 7.19991 0.0028249 28.249 NA NA
136 10248.902134895325 0.216653 7.11535 0.00280654 28.0654 NA NA
137 10308.317415714264 0.320556 5.035 0.00303054 30.3054 NA NA
138 10368.570410013199 0.22751 6.69413 0.00252879 25.2879 NA NA
139 10427.24162364006 0.182818 5.20128 0.00233269 23.3269 NA NA
140 10480.42127919197 0.750192 4.85425 0.00255573 25.5573 NA NA
141 10540.79450416565 0.226596 5.54345 0.00242341 24.2341 NA NA
142 10657.009748458862 0.265827 6.21617 0.00283957 28.3957 NA NA
143 10774.924005031586 0.264926 5.26702 0.00258243 25.8243 NA NA
144 10888.144435882568 0.314698 6.07959 0.00271034 27.1034 NA NA
145 11007.019093513489 0.274697 5.09727 0.00259244 25.9244 NA NA
146 11127.265034914017 0.26502 5.6953 0.00237775 23.7775 NA NA
147 11248.288771629333 0.240179 5.60488 0.00266814 26.6814 NA NA
148 11367.492760896683 0.218533 5.1581 0.00298333 29.8333 NA NA
149 11482.992926120758 0.253322 5.01322 0.00244546 24.4546 NA NA
150 11597.646432876587 0.283808 4.85978 0.00282645 28.2645 NA NA
151 11711.022253990173 0.250503 5.08974 0.00228226 22.8226 NA NA
152 11834.266745328903 0.278554 7.02968 0.00258517 25.8517 NA NA
153 11949.020913600922 0.293235 6.924 0.0024575 24.575 NA NA
154 12063.181345939636 0.430059 6.14113 0.00237262 23.7262 NA NA
155 12185.476310491562 0.220427 7.25328 0.00247562 24.7562 NA NA
156 12309.680222511292 0.243833 7.64494 0.00232148 23.2148 NA NA
157 12431.736723423004 0.226516 7.87354 0.00289333 28.9333 NA NA
158 12551.62515425682 0.220364 5.42894 0.00295031 29.5031 NA NA
159 12671.567506313324 0.224469 5.78489 0.00313401 31.3401 NA NA
160 12797.141149520874 0.196718 5.9524 0.00325298 32.5298 NA NA
161 12918.256110906601 0.193996 5.71217 0.0028069 28.069 NA NA
162 13040.466675281525 0.302429 8.10541 0.00267184 26.7184 NA NA
163 13161.083677053452 0.23964 5.28206 0.00304854 30.4854 NA NA
164 13280.256920814514 0.266469 6.26662 0.0022397 22.397 NA NA
165 13391.54220366478 0.216947 7.24826 0.00539076 48.2254 NA NA
166 13512.665976762772 0.210269 8.13339 0.00269616 26.9616 NA NA
167 13623.962829113007 0.19638 6.68992 0.00304854 30.4854 NA NA
168 13731.66577076912 0.22696 6.121 0.00259531 25.9531 NA NA
169 13847.308892250061 0.699801 6.05288 0.00242841 24.2841 NA NA
170 13961.21488237381 0.361474 5.09645 0.00275862 27.5862 NA NA
171 14073.112444400787 0.291509 6.49047 0.00216377 21.6377 NA NA
172 14183.648713111877 0.290317 5.42641 0.00240362 24.0362 NA NA
173 14304.299586296082 0.252889 5.04359 0.00207281 20.7281 NA NA
174 14423.575407743454 0.337454 4.07864 0.00227189 22.7189 NA NA
175 14549.510322332382 0.327678 4.25825 0.00276709 27.6709 NA NA
176 14675.665399312973 0.207543 5.2021 0.00216806 21.6806 NA NA
177 14786.837751626968 0.230213 5.27313 0.00268841 26.8841 NA NA
178 14897.625478744507 0.222824 5.59691 0.00234675 23.4675 NA NA
179 15008.41605257988 0.381463 4.03994 0.00233161 23.3161 NA NA
180 15117.956387281418 0.279626 5.37772 0.00262129 26.2129 NA NA
181 15190.412260770798 0.473062 3.23239 0.0027231 27.231 NA NA
182 15250.834655284882 0.312266 4.17263 0.00222969 22.2969 NA NA
183 15312.4000685215 0.447065 3.53181 0.00226462 22.6462 NA NA
184 15369.460665941238 0.287751 4.17594 0.00252879 25.2879 NA NA
185 15424.300060749054 0.728463 5.27914 0.00200307 20.0307 NA NA
186 15485.3149228096 0.310259 4.88605 0.00229836 22.9836 NA NA
187 15544.833775997162 0.281178 5.24885 0.00297797 29.7797 NA NA
188 15606.686253786087 0.208067 4.50011 0.00288033 28.8033 NA NA
189 15668.554358243942 0.261749 4.30898 0.00279009 27.9009 NA NA
190 15730.014766216278 0.220088 5.83222 0.00265753 26.5753 NA NA
191 15786.167951583862 0.232571 4.78428 0.00288177 28.8177 NA NA
192 15847.567245483398 0.308917 4.80483 0.00243986 24.3986 NA NA
193 15909.6339905262 0.173389 8.88614 0.00269639 26.9639 NA NA
194 15970.844912290573 0.267642 5.46852 0.00228965 22.8965 NA NA
195 16028.73741889 0.241171 6.64856 0.00243926 24.3926 NA NA
196 16090.26432132721 0.277929 5.3758 0.0025779 25.779 NA NA
197 16152.416391849518 0.207334 4.55638 0.00320566 32.0566 NA NA
198 16215.200834989548 0.25853 5.90105 0.00257504 25.7504 NA NA
199 16269.956017971039 0.176997 6.76288 0.00244105 24.4105 NA NA
200 16332.155954360962 0.163279 7.02096 0.00279069 27.9069 NA NA
201 16394.204404830933 0.428179 4.84117 0.0028199 28.199 NA NA
202 16451.452524662018 0.22667 5.13539 0.00251639 25.1639 NA NA
203 16513.170937538147 0.26785 5.25263 0.00225985 22.5985 NA NA
204 16574.622602939606 0.224707 6.73281 0.00329161 32.9161 NA NA
205 16635.50737929344 1.14587 6.11626 0.00275123 27.5123 NA NA
206 16696.75976061821 0.265297 4.10856 0.00249815 24.9815 NA NA
207 16758.60649371147 0.221536 4.11125 0.00238919 23.8919 NA NA
208 16819.593363285065 0.242607 4.08554 0.00251603 25.1603 NA NA
209 16882.211823940277 0.486544 2.7153 0.00270998 27.0998 NA NA
210 16940.627744197845 0.300316 4.23742 0.0023737 23.737 NA NA
211 17004.86670780182 0.265922 6.05017 0.00269306 26.9306 NA NA
212 17064.97100019455 0.303897 5.21782 0.00234222 23.4222 NA NA
213 17121.95259332657 0.254935 5.88788 0.00215423 21.5423 NA NA
214 17185.711506843567 0.600802 4.23481 0.00262773 26.2773 NA NA
215 17246.206050395966 0.347373 6.13887 0.00225723 22.5723 NA NA
216 17306.24343729019 0.311656 5.5497 0.00223684 22.3684 NA NA
217 17362.778760433197 0.347995 4.8587 0.00249529 24.9529 NA NA
218 17426.31620001793 0.28855 5.11551 0.00246024 24.6024 NA NA
219 17482.07683801651 0.280732 6.03911 0.00160563 16.0563 NA NA
220 17538.69538140297 0.345492 4.1518 0.0022918 22.918 NA NA
221 17598.475073099136 0.803614 3.85104 0.00254118 25.4118 NA NA
222 17660.777936935425 0.432219 3.53185 0.002442 24.42 NA NA
223 17718.65535736084 0.246964 5.49287 0.00224042 22.4042 NA NA
224 17775.68892621994 0.213617 5.16349 0.00234199 23.4199 NA NA
225 17836.662078380585 0.29196 5.32384 0.00261307 26.1307 NA NA
226 17899.47503733635 0.523962 1.89462 0.00263798 26.3798 NA NA
227 17962.763070344925 0.269924 3.91407 0.00227261 22.7261 NA NA
228 18026.42161846161 0.59948 5.27866 0.00212467 21.2467 NA NA
229 18089.342151641846 0.253575 6.16225 0.0023607 23.607 NA NA
230 18148.063105106354 0.595115 2.28209 0.0024358 24.358 NA NA
231 18212.51663994789 0.21845 5.42733 0.00328422 32.8422 NA NA
232 18274.901679039 0.354066 4.43158 0.00294197 29.4197 NA NA
233 18337.298315286636 0.339289 3.71076 0.0027647 27.647 NA NA
234 18394.22356891632 0.54955 3.83061 0.00234556 23.4556 NA NA
235 18450.82970714569 0.263383 4.68786 0.00244439 24.4439 NA NA
236 18510.182796001434 0.261003 4.2936 0.00273681 27.3681 NA NA
237 18569.99204683304 0.307327 3.34005 0.00225079 22.5079 NA NA
238 18624.539752960205 0.332002 3.21518 0.00257277 25.7277 NA NA
239 18687.36427640915 0.203182 6.46996 0.00337362 33.7362 NA NA
240 18749.438184261322 0.262968 5.0592 0.0028758 28.758 NA NA
241 18813.511434793472 0.755096 5.4738 0.00276303 27.6303 NA NA
242 18875.192852258682 0.541044 3.04771 0.002949 29.49 NA NA
243 18937.546401500702 0.324124 2.88933 0.00225508 22.5508 NA NA
244 18994.086665153503 0.400604 3.4159 0.00212276 21.2276 NA NA
245 19053.743672132492 0.221949 5.06155 0.0019716 19.716 NA NA
246 19109.902365207672 0.875701 1.65185 0.00297105 29.7105 NA NA
247 19168.890801906586 0.420306 3.48172 0.00245738 24.5738 NA NA
248 19232.103675603867 0.358831 2.8811 0.00240505 24.0505 NA NA
249 19295.49702835083 0.389007 3.25981 0.00234151 23.4151 NA NA
250 19358.8588078022 0.240837 4.68312 0.00210226 21.0226 NA NA
251 19423.10443997383 0.312585 5.02484 0.00263464 26.3464 NA NA
252 19482.262948274612 0.239167 6.08141 0.0029819 29.819 NA NA
253 19538.10503768921 0.254063 4.6589 0.00364733 36.4733 NA NA
254 19601.988286733627 0.339808 4.37623 0.0024339 24.339 NA NA
255 19667.455916643143 0.372892 4.84615 0.00232255 23.2255 NA NA
256 19725.9150826931 0.328776 4.12008 0.00231838 23.1838 NA NA
257 19793.347337007523 0.348461 3.25632 0.00231111 23.1111 NA NA
258 19860.622094869614 0.359905 3.71285 0.00251174 25.1174 NA NA
259 19926.50439429283 0.403103 2.54559 0.00210953 21.0953 NA NA
260 19993.092180013657 0.261928 3.73768 0.0025692 25.692 NA NA
261 20053.5308303833 0.289692 4.35187 0.00204182 20.4182 NA NA
262 20119.338786125183 0.270026 6.0282 0.00268626 26.8626 NA NA
263 20181.644820690155 0.317584 4.53981 0.00234544 23.4544 NA NA
264 20246.905396461487 0.253559 4.38187 0.00277603 27.7603 NA NA
265 20312.54566335678 0.491818 3.08161 0.00255454 25.5454 NA NA
266 20378.201291322708 0.311658 3.49491 0.00234807 23.4807 NA NA
267 20442.59759569168 0.5428 3.68843 0.00254929 25.4929 NA NA
268 20508.082725048065 0.305551 4.05097 0.00211978 21.1978 NA NA
269 20567.481459617615 0.301941 5.63481 0.00212991 21.2991 NA NA
270 20632.301207065582 0.337402 4.82914 0.00218487 21.8487 NA NA
271 20696.09745311737 0.366282 4.4753 0.00252581 25.2581 NA NA
272 20760.782521247864 0.302939 3.92768 0.0026145 26.145 NA NA
273 20828.352630853653 0.396994 3.51037 0.0022583 22.583 NA NA
274 20895.575892686844 0.313993 5.62851 0.00237048 23.7048 NA NA
275 20956.77661061287 0.296088 4.27939 0.00261521 26.1521 NA NA
276 21019.486247062683 0.429848 3.68843 0.00228477 22.8477 NA NA
277 21079.6279027462 0.322829 3.99912 0.00214446 21.4446 NA NA
278 21139.500862121582 0.264926 5.45816 0.0024811 24.811 NA NA
279 21206.136154174805 0.540082 3.86882 0.00219715 21.9715 NA NA
280 21272.94177722931 3.90601 5.29939 0.00195122 19.5122 NA NA
281 21334.72880744934 0.414612 3.04437 0.00221145 22.1145 NA NA
282 21401.244597673416 0.338201 5.13501 0.00266242 26.6242 NA NA
283 21467.58318042755 0.35344 4.14543 0.00254619 25.4619 NA NA
284 21527.192259788513 0.221004 5.13949 0.00207901 20.7901 NA NA
285 21585.972665071487 0.444992 4.18221 0.00217772 21.7772 NA NA
286 21651.773948669434 0.430333 3.11419 0.00216079 21.6079 NA NA
287 21712.950147867203 0.309869 4.62592 0.00228167 22.8167 NA NA
288 21774.4392888546 0.306001 4.41344 0.0023762 23.762 NA NA
289 21833.294709444046 0.580277 3.5268 0.00219059 21.9059 NA NA
290 21896.939990758896 0.356584 3.80295 0.00210047 21.0047 NA NA
291 21958.726724386215 0.468651 4.56795 0.00203466 20.3466 NA NA
292 22020.70632791519 0.236007 5.68424 0.00207245 20.7245 NA NA
293 22081.743151187897 0.284261 5.03883 0.00222147 22.2147 NA NA
294 22142.491054058075 0.347121 3.66023 0.00217223 21.7223 NA NA
295 22209.778852701187 0.310089 6.14515 0.0025605 25.605 NA NA
296 22268.78635907173 0.332364 4.59949 0.00212288 21.2288 NA NA
297 22336.09418964386 0.413315 3.29685 0.00260484 26.0484 NA NA
298 22401.252045869827 0.300482 4.51212 0.00238872 23.8872 NA NA
299 22466.59096646309 1.58919 5.93403 0.00232494 23.2494 NA NA
300 22530.02121591568 0.393121 3.38551 0.00214553 21.4553 NA NA
301 22588.104858636856 0.541054 2.96891 0.00199938 19.9938 NA NA
302 22644.830154418945 0.277759 4.47899 0.00235188 23.5188 NA NA
303 22701.96076965332 0.434806 3.0763 0.00242221 24.2221 NA NA
304 22759.62175798416 0.761778 2.05521 0.00190437 19.0437 NA NA
305 22816.710280656815 0.409482 2.61205 0.00242019 24.2019 NA NA
306 22873.590157032013 0.405559 4.08609 0.00218093 21.8093 NA NA
307 22936.2071454525 0.492436 2.79066 0.0025239 25.239 NA NA
308 22993.681499004364 0.549967 2.25573 0.00224268 22.4268 NA NA
309 23050.297875404358 1.01381 1.30287 0.00204074 20.4074 NA NA
310 23114.100243091583 0.572547 2.35334 0.00241625 24.1625 NA NA
311 23179.57049536705 0.309628 5.21354 0.00225139 22.5139 NA NA
312 23236.00849533081 0.48364 3.61459 0.00247204 24.7204 NA NA
313 23292.362855196 0.264306 5.00297 0.00266206 26.6206 NA NA
314 23356.06018090248 0.34862 4.61513 0.00226998 22.6998 NA NA
315 23413.6049387455 0.306027 4.11639 0.00197804 19.7804 NA NA
316 23479.917932271957 0.267777 4.66399 0.00225675 22.5675 NA NA
317 23543.84784054756 0.304859 3.4376 0.0019865 19.865 NA NA
318 23606.5001206398 0.463603 2.70621 0.00222528 22.2528 NA NA
319 23670.01651740074 0.509172 3.14553 0.00225687 22.5687 NA NA
320 23729.36856150627 0.499492 2.97725 0.00227451 22.7451 NA NA
321 23795.01838374138 0.458833 3.22891 0.00204635 20.4635 NA NA
322 23864.286477565765 0.220985 5.6902 0.00265467 26.5467 NA NA
323 23924.89445066452 0.318293 4.37099 0.00221884 22.1884 NA NA
324 23992.411786317825 0.645835 3.26327 0.00220597 22.0597 NA NA
325 24053.80484032631 0.321007 4.96423 0.00236988 23.6988 NA NA
326 24120.89262652397 0.347901 3.81628 0.0024302 24.302 NA NA
327 24189.607390642166 0.766648 2.43357 0.00210893 21.0893 NA NA
328 24252.494772195816 0.595866 2.55569 0.00215411 21.5411 NA NA
329 24314.768773794174 0.398832 2.98607 0.00209427 20.9427 NA NA
330 24375.762451410294 0.363883 3.45561 0.00234902 23.4902 NA NA
331 24438.660945415497 0.281464 4.57903 0.00225389 22.5389 NA NA
332 24506.880740642548 0.625134 4.46398 0.00200045 20.0045 NA NA
333 24571.666283369064 0.408658 4.87222 0.00240064 24.0064 NA NA
334 24637.46753692627 1.06837 2.10566 0.00236404 23.6404 NA NA
335 24700.12906551361 0.309715 3.80345 0.0020473 20.473 NA NA
336 24760.27366423607 0.420782 3.46065 0.00194955 19.4955 NA NA
337 24822.81348800659 0.66416 1.64523 0.00197887 19.7887 NA NA
338 24885.09283876419 0.300584 3.38795 0.00224638 22.4638 NA NA
339 24947.38192653656 0.378167 3.87201 0.00204885 20.4885 NA NA
340 25009.39795088768 0.258667 5.41979 0.00201774 20.1774 NA NA
