epoch time D_loss G_loss mmd2 that pdf real_pdf
43 2456.1170818805695 0.634614 3.56857 0.00454068 45.4068 NA NA
44 2515.2080602645874 0.516692 2.87587 0.00235105 23.5105 NA NA
45 2574.2123548984528 0.581135 1.89116 0.00294256 29.4256 NA NA
46 2633.021022081375 0.722836 2.42787 0.00216222 21.6222 NA NA
47 2691.603874206543 0.614139 2.34987 0.00356901 35.6901 NA NA
48 2750.6898205280304 0.610515 2.20107 0.00297999 29.7999 NA NA
49 2808.951555967331 0.49976 2.11328 0.00257337 25.7337 NA NA
50 2867.6756019592285 0.548327 1.94102 0.00279474 27.9474 NA NA
51 2919.3413684368134 0.506926 3.18181 0.00245202 24.5202 NA NA
52 2977.8221571445465 0.580382 2.15137 0.0023663 23.663 NA NA
53 3036.6720702648163 0.569773 2.84175 0.00280988 28.0988 NA NA
54 3088.6092739105225 0.412455 2.48909 0.00224376 22.4376 NA NA
55 3148.016231775284 0.536335 2.70659 0.00246072 24.6072 NA NA
56 3206.9049479961395 0.356333 4.77105 0.00349295 34.9295 NA NA
57 3266.338677883148 0.364415 4.31504 0.00595772 59.5772 NA NA
58 3325.038568496704 0.285326 3.99685 0.00471115 47.1115 NA NA
59 3383.621758699417 0.25542 4.48115 0.0036689 36.689 NA NA
60 3442.915205717087 0.310757 3.72039 0.00352001 35.2001 NA NA
61 3502.9782676696777 0.316171 4.86508 0.00553071 55.3072 NA NA
62 3558.3233041763306 0.2523 5.16416 0.00334871 33.4871 NA NA
63 3617.7746489048004 0.310375 4.39397 0.00330448 33.0448 NA NA
64 3676.743505716324 0.511273 4.09235 0.0028851 28.851 NA NA
65 3735.246098279953 0.372574 4.06094 0.00224757 22.4757 NA NA
66 3787.3961038589478 0.783562 5.1519 0.00292301 29.2301 NA NA
67 3847.1438505649567 0.328675 4.15991 0.00220048 22.0048 NA NA
68 3905.827854156494 0.409319 4.26885 0.00218165 21.8165 NA NA
69 3965.7727892398834 0.302253 5.19143 0.00336683 33.6683 NA NA
70 4017.0470538139343 0.527829 3.65942 0.00186157 18.6157 NA NA
71 4068.8464879989624 0.335424 4.35154 0.00171554 17.1554 NA NA
72 4120.244818687439 0.411264 3.73971 0.00153017 15.3017 NA NA
73 4171.7832906246185 0.51086 3.2451 0.00151086 15.1086 NA NA
74 4223.86713218689 0.492469 3.13493 0.00149214 14.9214 NA NA
75 4275.746512889862 0.330153 4.9048 0.00165689 16.5689 NA NA
76 4325.813742637634 0.411897 3.24574 0.00162029 16.2029 NA NA
77 4377.047119140625 0.32706 3.74276 0.00153553 15.3553 NA NA
78 4427.717112541199 0.269499 4.13455 0.00153923 15.3923 NA NA
79 4478.972555398941 0.40405 3.78144 0.00155294 15.5294 NA NA
80 4530.035210847855 0.345655 4.97728 0.00149822 14.9822 NA NA
81 4581.849989652634 0.309594 4.95893 0.00155699 15.5699 NA NA
82 4633.386488199234 0.4411 3.51031 0.00156927 15.6927 NA NA
83 4684.8995497226715 0.351607 4.72199 0.00171101 17.1101 NA NA
84 4736.147348642349 0.370047 3.99855 0.00153923 15.3923 NA NA
85 4787.215726613998 0.359819 4.58475 0.00151765 15.1765 NA NA
86 4838.45926451683 0.406582 3.80618 0.00152051 15.2051 NA NA
87 4890.160471200943 0.521067 2.86614 0.00150824 15.0824 NA NA
88 4942.092252492905 0.350525 4.15946 0.00150013 15.0013 NA NA
89 4993.9359748363495 0.357658 3.41704 0.00157094 15.7094 NA NA
90 5046.008458137512 0.371603 3.18893 0.00160539 16.0539 NA NA
91 5098.136809825897 0.277764 3.91486 0.00154173 15.4173 NA NA
92 5149.894142866135 0.464205 3.47613 0.00162923 16.2923 NA NA
93 5202.648849964142 0.401392 3.51702 0.00158679 15.8679 NA NA
94 5253.930680036545 0.536142 2.90076 0.00162411 16.2411 NA NA
95 5305.460056066513 0.291683 4.28727 0.00179231 17.9231 NA NA
96 5357.037644863129 0.368603 4.18643 0.00177622 17.7622 NA NA
97 5416.54070186615 0.460768 3.56643 0.00240409 24.0409 NA NA
98 5475.649252176285 0.356315 4.05964 0.00228834 22.8834 NA NA
99 5534.192755460739 0.697329 2.85343 0.0021112 21.112 NA NA
100 5585.856466054916 0.384377 4.82551 0.00214005 21.4005 NA NA
101 5640.1523513793945 0.468833 2.02759 0.00232637 23.2637 NA NA
102 5695.520680427551 0.315862 4.10896 0.00202811 20.2811 NA NA
103 5753.515669822693 0.336757 4.22965 0.00210655 21.0655 NA NA
104 5809.456620454788 0.389461 4.29178 0.0020231 20.231 NA NA
105 5869.21980381012 0.371989 3.12093 0.0020858 20.858 NA NA
106 5929.090722560883 0.461371 3.5237 0.0023669 23.669 NA NA
107 5984.261158943176 0.361271 4.5431 0.00203657 20.3657 NA NA
108 6039.276036262512 0.365304 4.61081 0.00254667 25.4667 NA NA
109 6091.8080043792725 0.41783 3.57298 0.00228441 22.8441 NA NA
110 6151.792250394821 0.476961 3.66046 0.00221074 22.1074 NA NA
111 6205.650457620621 0.336626 4.24941 0.00213253 21.3253 NA NA
112 6265.049433708191 0.416508 4.06524 0.0024029 24.029 NA NA
113 6323.658182382584 0.655326 4.04738 0.0024606 24.606 NA NA
114 6377.495992422104 0.291333 5.01897 0.00219929 21.9929 NA NA
115 6437.615128517151 0.551416 3.73603 0.00204861 20.4861 NA NA
116 6497.545229673386 0.385669 4.71724 0.00212193 21.2193 NA NA
117 6550.383913516998 0.605189 3.05123 0.00212097 21.2097 NA NA
118 6603.61439204216 0.547511 3.68775 0.00202954 20.2954 NA NA
119 6660.343027353287 0.415422 3.9131 0.00217462 21.7462 NA NA
120 6716.990278482437 0.440702 4.33322 0.00199032 19.9032 NA NA
121 6773.000505208969 0.379033 4.20956 0.00207007 20.7007 NA NA
122 6825.735431432724 0.48572 3.57447 0.00193846 19.3846 NA NA
123 6880.877582788467 0.528756 3.24108 0.00191951 19.1951 NA NA
124 6933.184448003769 0.465859 4.03087 0.0023365 23.365 NA NA
125 6992.807935714722 0.463625 3.59193 0.00261497 26.1497 NA NA
126 7052.729872226715 0.518113 2.94387 0.00245428 24.5428 NA NA
127 7108.301351308823 0.433035 3.83421 0.00206077 20.6077 NA NA
128 7168.907014369965 0.413531 4.25638 0.00220144 22.0144 NA NA
129 7227.522093057632 0.647153 3.38849 0.00214064 21.4064 NA NA
130 7287.709920406342 0.445358 3.50671 0.00270903 27.0903 NA NA
131 7348.296944141388 0.483772 3.42771 0.00227308 22.7308 NA NA
132 7401.19497013092 0.426388 3.81328 0.00213778 21.3778 NA NA
133 7458.131597280502 0.457565 3.66789 0.00212765 21.2765 NA NA
134 7518.292704343796 0.418575 3.7306 0.0021081 21.081 NA NA
135 7574.303112745285 0.574453 3.54839 0.00236988 23.6988 NA NA
136 7626.571790218353 0.515895 3.67507 0.00158155 15.8155 NA NA
137 7679.197788953781 0.60594 2.939 0.00200129 20.0129 NA NA
138 7731.972322702408 0.606184 4.19666 0.00249898 24.9898 NA NA
139 7792.427136898041 0.51942 4.18656 0.00218463 21.8463 NA NA
140 7850.665826320648 0.761262 2.75477 0.00232112 23.2112 NA NA
141 7905.33983206749 0.444808 4.54181 0.00225973 22.5973 NA NA
142 7961.4624791145325 0.525175 3.25995 0.0022608 22.608 NA NA
143 8013.817481279373 0.396571 3.90482 0.00226367 22.6367 NA NA
144 8066.680311918259 0.709821 2.68133 0.00231862 23.1862 NA NA
145 8127.365780353546 0.503045 3.30317 0.00198638 19.8638 NA NA
146 8183.207276344299 0.426203 3.67381 0.00213802 21.3802 NA NA
147 8242.968366622925 0.847426 5.72317 0.00224924 22.4924 NA NA
148 8296.422765016556 0.361811 4.67614 0.0019896 19.896 NA NA
149 8350.477485895157 0.599482 2.95138 0.00185776 18.5776 NA NA
150 8406.719257831573 0.574068 4.06249 0.00250793 25.0793 NA NA
151 8466.187777280807 0.547732 3.17612 0.00205636 20.5636 NA NA
152 8523.039544343948 0.419316 4.13697 0.00220263 22.0263 NA NA
153 8583.267443656921 0.367289 3.42861 0.00229025 22.9025 NA NA
154 8642.52517580986 0.445329 4.2117 0.00202119 20.2119 NA NA
155 8696.714609622955 0.608013 2.9987 0.00216973 21.6973 NA NA
156 8750.35083413124 0.374886 5.24166 0.00213194 21.3194 NA NA
157 8810.56803035736 0.498594 4.36552 0.00227559 22.7559 NA NA
158 8864.925924539566 0.572928 3.60142 0.0019449 19.449 NA NA
159 8917.91732954979 0.465917 3.94895 0.00198555 19.8555 NA NA
160 8978.089629888535 0.454031 3.55105 0.00216234 21.6234 NA NA
161 9036.1368496418 0.451144 3.99692 0.00232852 23.2852 NA NA
162 9090.015022993088 0.397581 4.47552 0.00219476 21.9476 NA NA
163 9151.022842168808 0.400557 4.08106 0.00214517 21.4517 NA NA
164 9211.495985269547 0.673895 3.01148 0.0020107 20.107 NA NA
165 9267.539716720581 0.643455 3.40583 0.0021795 21.795 NA NA
166 9321.644097805023 0.627957 2.85731 0.00243533 24.3533 NA NA
167 9377.373286008835 0.910571 2.21942 0.00213206 21.3206 NA NA
168 9433.641892671585 0.630437 3.68487 0.00238168 23.8168 NA NA
169 9494.846179485321 0.428793 4.2941 0.00197697 19.7697 NA NA
170 9554.770876169205 0.403129 4.54599 0.00221384 22.1384 NA NA
171 9615.699383020401 0.582802 3.022 0.00225735 22.5735 NA NA
172 9674.162470340729 0.452228 3.59376 0.0019486 19.486 NA NA
173 9735.301366329193 0.452291 4.60074 0.00207567 20.7567 NA NA
174 9795.831898450851 0.413566 5.32996 0.00236642 23.6642 NA NA
175 9852.341160774231 1.32378 2.05042 0.00211966 21.1966 NA NA
176 9912.879292726517 0.573722 3.66142 0.00199103 19.9103 NA NA
177 9974.469848394394 0.740195 4.44212 0.00205338 20.5338 NA NA
178 10035.871896505356 0.444417 3.46176 0.00213981 21.3981 NA NA
179 10096.474377393723 0.511851 3.30225 0.00214243 21.4243 NA NA
180 10150.832857370377 0.494455 3.72131 0.00228322 22.8322 NA NA
181 10212.109138965607 0.42085 4.42012 0.0022527 22.527 NA NA
182 10271.857615709305 0.492248 3.91262 0.00216651 21.6651 NA NA
183 10332.15780043602 0.393914 4.53787 0.00219417 21.9417 NA NA
184 10388.04706954956 0.486763 4.17552 0.00243187 24.3187 NA NA
185 10445.48681640625 0.477044 4.59872 0.00226581 22.6581 NA NA
186 10504.085464000702 0.547916 4.65087 0.0024823 24.823 NA NA
187 10564.307585477829 0.470901 3.73693 0.00227904 22.7904 NA NA
188 10625.194280385971 0.513525 4.56293 0.00203633 20.3633 NA NA
189 10685.56765961647 0.401738 4.47438 0.0026505 26.505 NA NA
190 10746.056398391724 0.553048 3.57845 0.00201023 20.1023 NA NA
191 10802.644090175629 0.578737 2.78483 0.00194097 19.4097 NA NA
192 10858.788320064545 0.600364 3.1013 0.00206184 20.6184 NA NA
193 10913.376630067825 0.699382 3.3284 0.00203788 20.3788 NA NA
194 10974.08773446083 0.601617 4.17641 0.00234127 23.4127 NA NA
195 11034.938822507858 0.568182 3.60846 0.00229692 22.9692 NA NA
196 11090.383848428726 0.514429 3.58749 0.00245821 24.5821 NA NA
197 11144.231255292892 0.427671 4.33207 0.00233662 23.3662 NA NA
198 11202.133651971817 0.429644 4.60583 0.00233889 23.3889 NA NA
199 11259.64591884613 0.613443 3.38136 0.00235021 23.5021 NA NA
200 11321.00148153305 0.769569 3.20268 0.00232923 23.2923 NA NA
201 11380.79320859909 0.31195 6.3227 0.00231004 23.1004 NA NA
202 11445.795772790909 0.525833 3.84971 0.00245082 24.5082 NA NA
203 11506.74736046791 0.382671 4.91325 0.00224483 22.4483 NA NA
204 11563.17378783226 0.744024 3.59991 0.00271881 27.1881 NA NA
205 11627.360230445862 0.483335 4.24466 0.0026648 26.648 NA NA
206 11691.621124744415 0.590015 4.54384 0.00235772 23.5772 NA NA
207 11755.474115133286 0.578202 3.74891 0.00227225 22.7225 NA NA
208 11812.679309368134 0.420464 4.54918 0.00214994 21.4994 NA NA
209 11870.78799200058 0.473818 4.09818 0.00239229 23.9229 NA NA
210 11929.818704605103 0.354516 5.80808 0.00249803 24.9803 NA NA
211 11994.399099588394 0.85465 2.34339 0.00237191 23.7191 NA NA
212 12054.62448811531 0.406237 4.76931 0.00240707 24.0707 NA NA
213 12117.969325780869 0.451988 3.6205 0.00225329 22.5329 NA NA
214 12177.802012443542 0.572346 3.85584 0.00230849 23.0849 NA NA
215 12241.32533955574 0.497099 4.26094 0.00230086 23.0086 NA NA
216 12303.801355600357 0.459871 4.63731 0.00190377 19.0377 NA NA
217 12365.766901493073 0.37626 5.8692 0.00225759 22.5759 NA NA
218 12426.751859426498 0.508709 4.38704 0.00247109 24.7109 NA NA
219 12491.987016916275 0.599641 4.35668 0.00230432 23.0432 NA NA
220 12555.781618595123 0.453026 4.41329 0.00211275 21.1275 NA NA
221 12620.410385131836 0.879964 3.32958 0.00205243 20.5243 NA NA
222 12679.473602771759 0.531147 3.66912 0.00214207 21.4207 NA NA
223 12743.775193452835 0.480766 5.19531 0.00206196 20.6196 NA NA
224 12803.145648956299 0.380616 5.44088 0.00237238 23.7238 NA NA
225 12866.858357191086 0.414189 4.34951 0.00221336 22.1336 NA NA
226 12930.005890130997 0.599284 3.77802 0.00215626 21.5626 NA NA
227 12994.196494102478 0.447794 4.41569 0.0022769 22.769 NA NA
228 13051.338544368744 0.451574 5.03263 0.00237489 23.7489 NA NA
229 13117.04535484314 0.440456 4.51466 0.00242913 24.2913 NA NA
230 13181.779605150223 0.412713 5.39554 0.00258088 25.8088 NA NA
231 13247.880541563034 0.379108 4.74534 0.00230658 23.0658 NA NA
232 13310.6402592659 0.403403 4.67339 0.00209093 20.9093 NA NA
233 13374.286321640015 0.379838 5.53201 0.00265944 26.5944 NA NA
234 13433.420304775238 0.446312 4.03332 0.00257373 25.7373 NA NA
235 13497.041347265244 0.486384 4.40185 0.00222957 22.2957 NA NA
236 13555.042798757553 0.373023 5.06788 0.00205207 20.5207 NA NA
237 13619.545747041702 0.387633 4.55895 0.00221491 22.1491 NA NA
238 13684.737425804138 0.41488 3.88614 0.00225461 22.5461 NA NA
239 13742.284338712692 0.386348 4.95365 0.00260043 26.0043 NA NA
240 13800.620028495789 0.486844 3.59669 0.00220823 22.0823 NA NA
241 13866.244384527206 0.404602 3.92276 0.0021466 21.466 NA NA
242 13930.53181385994 0.485822 3.82787 0.00254428 25.4428 NA NA
243 13990.566264152527 0.4139 5.5866 0.00246418 24.6418 NA NA
244 14056.6585688591 0.506584 3.89021 0.00233567 23.3567 NA NA
245 14114.112810850143 0.465075 3.96939 0.00268817 26.8817 NA NA
246 14178.901777267456 0.531869 2.73962 0.00228727 22.8727 NA NA
247 14243.999734401703 0.613366 4.40297 0.00234258 23.4258 NA NA
248 14300.872636556625 0.433064 4.34741 0.00234997 23.4997 NA NA
249 14357.639588594437 0.43178 4.27546 0.00222301 22.2301 NA NA
250 14423.033632040024 0.353593 4.81131 0.0023365 23.365 NA NA
251 14484.134687662125 0.523742 3.65486 0.00242674 24.2674 NA NA
252 14544.44849205017 0.430772 4.77541 0.00237525 23.7525 NA NA
253 14605.046125650406 0.408637 3.80631 0.00226939 22.6939 NA NA
254 14667.080305099487 0.374845 3.89999 0.00215089 21.5089 NA NA
255 14731.9148042202 0.489726 4.64531 0.00251245 25.1245 NA NA
256 14793.814895391464 0.990841 1.61747 0.00189912 18.9912 NA NA
257 14855.263446331024 0.377085 5.59049 0.00238466 23.8466 NA NA
258 14920.188574075699 0.56471 3.13018 0.00245225 24.5225 NA NA
259 14985.887629270554 0.611252 2.33963 0.00210917 21.0917 NA NA
260 15045.218080043793 0.361941 5.26198 0.00225484 22.5484 NA NA
261 15107.31855583191 0.550331 3.97008 0.0024296 24.296 NA NA
262 15172.519590854645 0.461849 4.57191 0.00241899 24.1899 NA NA
263 15237.514895439148 0.625529 3.37173 0.00240421 24.0421 NA NA
264 15303.79094338417 0.409052 4.98695 0.00244689 24.4689 NA NA
265 15369.37492442131 0.486067 4.22214 0.00228834 22.8834 NA NA
266 15434.551657676697 0.441498 4.81331 0.00234187 23.4187 NA NA
267 15500.513830184937 0.459041 3.89285 0.00247741 24.7741 NA NA
268 15562.661095142365 0.425535 4.79707 0.0026567 26.567 NA NA
269 15627.341534376144 0.431328 3.74908 0.00239241 23.9241 NA NA
270 15691.16497850418 0.427007 3.86306 0.00242245 24.2245 NA NA
271 15758.931795597076 0.556379 4.87845 0.00256562 25.6562 NA NA
272 15825.327847719193 0.671949 4.41696 0.00212431 21.2431 NA NA
273 15889.178354263306 0.599116 4.14973 0.0021497 21.497 NA NA
274 15956.083212852478 0.511769 3.97248 0.00219262 21.9262 NA NA
275 16022.530148029327 0.652172 3.36118 0.00230169 23.0169 NA NA
276 16083.201756715775 0.370761 4.98312 0.00236571 23.6571 NA NA
277 16142.176755905151 0.362277 4.24461 0.00230253 23.0253 NA NA
278 16206.729748487473 0.430306 4.81919 0.00231159 23.1159 NA NA
279 16268.006169080734 0.3331 5.81841 0.00234938 23.4938 NA NA
280 16328.857611179352 0.403851 4.45526 0.00228763 22.8763 NA NA
281 16390.736466646194 0.523415 3.00565 0.00220299 22.0299 NA NA
282 16452.285422325134 0.349435 4.83572 0.00195372 19.5372 NA NA
283 16518.203716039658 0.39452 5.62711 0.00239885 23.9885 NA NA
284 16576.81924366951 0.422305 5.16189 0.00220084 22.0084 NA NA
285 16636.903519153595 0.379152 4.91224 0.00229788 22.9788 NA NA
286 16696.34368467331 0.945964 2.00208 0.00226629 22.6629 NA NA
287 16761.723381757736 0.660794 4.15904 0.0025239 25.239 NA NA
288 16827.506487846375 0.333234 4.9697 0.00218165 21.8165 NA NA
289 16889.943560361862 0.412903 4.95086 0.0022825 22.825 NA NA
290 16949.29793715477 0.431358 4.27147 0.00219357 21.9357 NA NA
291 17010.426342964172 0.352762 6.25167 0.00233471 23.3471 NA NA
292 17076.811185598373 0.434246 3.84136 0.00212073 21.2073 NA NA
293 17141.85938692093 0.509326 3.54722 0.00226271 22.6271 NA NA
294 17206.569880008698 0.364994 5.09372 0.00236499 23.6499 NA NA
295 17265.637911081314 0.345455 5.4113 0.00236857 23.6857 NA NA
296 17326.237068414688 0.475418 4.6831 0.00226808 22.6808 NA NA
297 17390.774286031723 0.475676 4.28448 0.00228488 22.8488 NA NA
298 17452.12056493759 0.466541 4.11005 0.00235236 23.5236 NA NA
299 17516.42873620987 0.525616 4.19331 0.00218534 21.8534 NA NA
300 17577.3596367836 0.427361 5.71986 0.00232852 23.2852 NA NA
301 17640.37523818016 0.362952 5.01979 0.00206661 20.6661 NA NA
302 17700.80131673813 0.414911 4.73223 0.00250673 25.0673 NA NA
303 17767.30019927025 0.342418 5.2841 0.00250208 25.0208 NA NA
304 17834.198536872864 0.51563 3.67041 0.00246167 24.6167 NA NA
305 17900.774108171463 0.350651 5.46877 0.00257647 25.7647 NA NA
306 17987.752998113632 0.457171 4.01874 0.00250494 25.0494 NA NA
307 18069.517529964447 0.335302 5.8012 0.00228941 22.8941 NA NA
308 18181.07520341873 0.515277 4.04693 0.00236678 23.6678 NA NA
309 18243.029330968857 0.754305 4.86816 0.00246108 24.6108 NA NA
310 18304.735156536102 1.01284 5.5115 0.00208974 20.8974 NA NA
311 18365.15615773201 0.466093 3.17396 0.0022465 22.465 NA NA
312 18431.289192199707 0.537239 6.11771 0.00236654 23.6654 NA NA
313 18492.012480974197 0.485336 3.68518 0.00242114 24.2114 NA NA
314 18552.509299993515 0.44922 4.1819 0.0024097 24.097 NA NA
315 18619.82940721512 0.381862 5.28418 0.00221574 22.1574 NA NA
316 18686.335110664368 0.52304 3.59454 0.00207579 20.7579 NA NA
317 18753.31565785408 0.52607 3.98619 0.00213957 21.3957 NA NA
318 18818.62505507469 0.478287 3.22445 0.0021168 21.168 NA NA
319 18880.85123515129 0.43677 4.36059 0.0021888 21.888 NA NA
320 18946.94265818596 0.55048 5.12715 0.00210273 21.0273 NA NA
321 19014.37313246727 0.39068 5.97764 0.00224102 22.4102 NA NA
322 19080.35244369507 0.482608 4.49746 0.0021621 21.621 NA NA
323 19140.918639183044 0.599935 3.71085 0.00216317 21.6317 NA NA
324 19208.60795068741 0.858457 3.19928 0.0021596 21.596 NA NA
325 19268.150460720062 0.386629 5.00247 0.00262606 26.2606 NA NA
326 19334.564626932144 0.329837 5.30882 0.00243366 24.3366 NA NA
327 19404.40887284279 0.364575 5.2551 0.00213504 21.3504 NA NA
328 19468.32160139084 0.435924 3.66636 0.00221241 22.1241 NA NA
329 19536.580537557602 0.579712 3.6447 0.00257289 25.7289 NA NA
330 19606.580408096313 0.886947 2.61675 0.00209451 20.9451 NA NA
331 19668.90098953247 0.383127 6.00823 0.002105 21.05 NA NA
332 19738.070469856262 0.342834 6.17368 0.00216258 21.6258 NA NA
333 19803.193063259125 0.303951 6.43913 0.00222993 22.2993 NA NA
334 19866.054107666016 0.464623 4.62704 0.00220883 22.0883 NA NA
335 19931.4818046093 0.396191 5.10877 0.00210607 21.0607 NA NA
336 20000.877582788467 0.460462 4.29635 0.00226486 22.6486 NA NA
337 20065.859709262848 0.456267 3.69968 0.00217247 21.7247 NA NA
338 20134.097408771515 0.403378 4.96235 0.0026257 26.257 NA NA
339 20202.28254008293 0.438603 4.70996 0.00224328 22.4328 NA NA
340 20268.23944568634 0.411181 4.894 0.00235081 23.5081 NA NA
